commit,chart_version,images
de0e3a28e45b890b67fc30108d60231e85b83c41,5.2.4,docker.io/bitnami/kibana:7.7.1-debian-10-r0
c315cb078a4cef97ff53cf2066b34add3f2926ba,5.2.4,docker.io/bitnami/kibana:7.7.1-debian-10-r0
399dbb058bbdb29156660ffe53f852bc2d6742c4,5.2.5,docker.io/bitnami/kibana:7.8.0-debian-10-r0
7b08a4ea9e019b325589cf966015ead9ffc2ac5c,5.2.6,docker.io/bitnami/kibana:7.8.0-debian-10-r12
8bac5c1d440c3bf7d6c99dcbcb48dd586c8eb9b5,5.3.0,docker.io/bitnami/kibana:7.8.0-debian-10-r12
63bde066b87a140fab52264d0522401ab3d63509,5.3.0,docker.io/bitnami/kibana:7.8.0-debian-10-r12
f540c3f5acd20ff764af798d6ac9d6aace794752,5.3.1,docker.io/bitnami/kibana:7.8.0-debian-10-r12
a962fc38914806be7baa9eaa331321b8cd1772b7,5.3.2,docker.io/bitnami/kibana:7.8.0-debian-10-r20
fcdee234a632bfb1cfbfe19bbb4c447324459d6d,5.3.3,docker.io/bitnami/kibana:7.8.0-debian-10-r20
a2632a8234f8a5a5d49e5362b38ae50f11cfe602,5.3.4,docker.io/bitnami/kibana:7.8.0-debian-10-r24
fcf47417c03a4a3e7b45c06b0898bb36cd54d5aa,5.3.5,docker.io/bitnami/kibana:7.8.0-debian-10-r24
e1446bf2aab863e3f1faaa600bebb71aad5c3099,5.3.6,docker.io/bitnami/kibana:7.8.1-debian-10-r0
3d7ab406fecd64f1af25f53e7d27f03ec95b29a4,5.3.6,docker.io/bitnami/kibana:7.8.1-debian-10-r0
b9250b6ea2a5049b55fa97b85bbc8c68f0bbaa9f,5.3.7,docker.io/bitnami/kibana:7.8.1-debian-10-r4
d0d518fad4c546b3c739ac3a1b35bf87169da287,5.3.8,docker.io/bitnami/kibana:7.8.1-debian-10-r5
9672a97d8562ad2f5ba5bc9e3ffd70933949f1a0,5.3.9,docker.io/bitnami/kibana:7.9.0-debian-10-r0
1ed12f96af75322b46afdb2b3d9907c11b13f765,5.3.9,docker.io/bitnami/kibana:7.9.0-debian-10-r0
985e63728c9f51a318115e38c2537ec654485a91,5.3.10,docker.io/bitnami/kibana:7.9.1-debian-10-r0
2f6922f4ed03dfff9b5534a3081a14e63b96da27,5.3.11,docker.io/bitnami/kibana:7.9.1-debian-10-r0
78844ffdc74ec92fb6cf06c17f415b8c0ec2fd62,5.3.12,docker.io/bitnami/kibana:7.9.2-debian-10-r0
17670384503c06a79a0ba8fddc62f1a1282087bf,5.3.13,docker.io/bitnami/kibana:7.9.2-debian-10-r0
0cf614cfcf73f65a867d59773d54e097f31d1079,5.3.14,docker.io/bitnami/kibana:7.9.2-debian-10-r24
c08a20e3db004215383004ff023a73fcc2522e72,5.3.14,docker.io/bitnami/kibana:7.9.2-debian-10-r24
0fa85d1a7f3a2ee9c19731d2455efca38e783b52,6.0.0,docker.io/bitnami/kibana:7.9.3-debian-10-r15
87b3c9bb91af5d69b55aca7b3431d4985fa43aae,6.0.1,docker.io/bitnami/kibana:7.10.0-debian-10-r0
934259f78127c53c747dfff5e5df9f67738ec79c,6.1.0,docker.io/bitnami/kibana:7.10.0-debian-10-r0
c81fffeed0b57a5d3d5b4446f12aaddd2729b680,6.2.0,docker.io/bitnami/kibana:7.10.0-debian-10-r0
ccbfd5b42552f32d3c0ac02b136ec1f377074301,6.2.1,docker.io/bitnami/kibana:7.10.1-debian-10-r0
2826c125b42505f28431301e3c1bbe5366e47a01,6.2.2,docker.io/bitnami/kibana:7.10.1-debian-10-r0
49adc63b672da976c55af2e077aa5648a357b77f,6.2.2,docker.io/bitnami/kibana:7.10.1-debian-10-r0
65d90c75d4da4a085dde26b17f4a95ba95203649,6.2.3,docker.io/bitnami/kibana:7.10.1-debian-10-r29
136b3b2f4aa4ea26a1895dae106b57e02be1a175,7.0.0,docker.io/bitnami/kibana:7.10.1-debian-10-r29
fd1206a3377a3f4320de31b167231270fb0e28d3,7.1.0,docker.io/bitnami/kibana:7.10.1-debian-10-r29
5320ec0a5aec77463f3ba1fe392142f538dc13fc,7.1.1,docker.io/bitnami/kibana:7.10.2-debian-10-r0
c5e67a388743cbee28439d2cabca27884b9daf97,7.1.1,docker.io/bitnami/kibana:7.10.2-debian-10-r0
d54830661327225bf5e8e1a067d9517780ba6da6,7.1.2,docker.io/bitnami/kibana:7.10.2-debian-10-r0
fb0e9f81cf6a0f1885fe67c6be709801f34fd224,7.2.0,docker.io/bitnami/kibana:7.10.2-debian-10-r0
b16eb62c011007bf7aa2c34686ceb461b507b168,7.2.1,docker.io/bitnami/kibana:7.10.2-debian-10-r11
5f095734f92555dec7cd0e3ee961f315eac170ff,7.2.1,docker.io/bitnami/kibana:7.10.2-debian-10-r11
05bcf103092567a3cfa5475fdd5ad8e5c874e564,7.2.2,docker.io/bitnami/kibana:7.10.2-debian-10-r11
b81ac821aa75dbae56002ad870ab5f17e1dab0db,7.2.3,docker.io/bitnami/kibana:7.10.2-debian-10-r37
870bc4dba1fc3aa55dd157da6687b25e8d352206,7.2.3,docker.io/bitnami/kibana:7.10.2-debian-10-r37
c7da8986be7edbd9f64bf51eb6cb444074ae4788,7.2.4,docker.io/bitnami/kibana:7.10.2-debian-10-r37
