commit,chart_version,images
fbbcc3f9f48f692cb9c316f4d317c3fa0795ea3b,23.1.0,docker.io/bitnami/schema-registry:7.8.0-debian-12-r0
b41a51d1bd04841fc108b78d3b8357a5292771c8,23.1.0,docker.io/bitnami/schema-registry:7.8.0-debian-12-r0
8d00a21f9a7b4c1c9dad0981ff73a4c23a1419d2,23.1.1,docker.io/bitnami/schema-registry:7.8.0-debian-12-r1
465891264547c39d6ef0530c61ba2536308791c7,23.1.2,docker.io/bitnami/schema-registry:7.8.0-debian-12-r2
e9f02f5007068751f7eb2270fece811e685c99b6,23.1.2,docker.io/bitnami/schema-registry:7.8.0-debian-12-r2
d9bb11a9076b9bfdcc70ea022c25ef50e9713657,23.1.2,docker.io/bitnami/schema-registry:7.8.0-debian-12-r2
bdb818815325b07e681d8545df39ec169fe50061,23.1.3,docker.io/bitnami/schema-registry:7.8.0-debian-12-r6
3477fc14499c31ae4280b0f49bd2b516bcda4c42,23.1.4,docker.io/bitnami/schema-registry:7.8.0-debian-12-r9
a8fba5cb01f6f4464ca7f69c50b0fbe97d837a95,23.1.4,docker.io/bitnami/schema-registry:7.8.0-debian-12-r9
18174456aa09c324493c5e1d08c4b9f3c68891d7,24.0.0,docker.io/bitnami/schema-registry:7.9.0-debian-12-r0
d1bd54623e3b6c26ae2358a5295e106b396e3702,25.0.0,docker.io/bitnami/schema-registry:7.9.0-debian-12-r0
c9033c64e2a9872b805936416d0a4940ec8ceced,25.1.0,docker.io/bitnami/schema-registry:7.9.0-debian-12-r0
a313f9f2d32f5d6847e75668953d054f819beb15,25.1.1,docker.io/bitnami/schema-registry:7.9.0-debian-12-r0
a8d6f602ce1fab4459e308ae1e2236a633356fdd,25.1.2,docker.io/bitnami/schema-registry:7.9.0-debian-12-r3
4e7a54ee3bf4d18b6801193fc99869087a02fe63,25.1.3,docker.io/bitnami/schema-registry:7.9.0-debian-12-r3
77e312c1772d4d7c4dc5d3ac0e80f4e452e3a062,25.1.3,docker.io/bitnami/schema-registry:7.9.0-debian-12-r3
475edf87dcc2e0bdfb9e0c68984fe9c337e11513,25.1.4,docker.io/bitnami/schema-registry:7.9.0-debian-12-r4
c02a6c2cfcb8d97599b985367386ef0cc75af794,25.1.5,docker.io/bitnami/schema-registry:7.9.1-debian-12-r0
67a2ddcc1b699ed3cbfb98122eec26655294c43a,25.1.6,docker.io/bitnami/schema-registry:7.9.1-debian-12-r1
9e91a64e7c710785319e3617ce76964bfce1ecd3,25.1.7,docker.io/bitnami/schema-registry:7.9.1-debian-12-r1
c4bfe6b54218417b5a6694b05302ffade5120df1,25.1.8,docker.io/bitnami/schema-registry:7.9.1-debian-12-r3
d9e9b0c0152e2e09344e0502fda10f297500d332,25.1.9,docker.io/bitnami/schema-registry:7.9.2-debian-12-r1
70c6d744a514f02af8237c2a630d65c2231ff81b,26.0.0,docker.io/bitnami/schema-registry:8.0.0-debian-12-r0
52de879090888f1274c6530818f5f76b228c10ab,26.0.1,docker.io/bitnami/schema-registry:8.0.0-debian-12-r1
e1c8146831516fb35de736a6f3fd10e5e7a44286,26.0.1,docker.io/bitnami/schema-registry:8.0.0-debian-12-r1
73d15e03e04647efa902a1d14a09ea8657429cd0,26.0.1,docker.io/bitnami/schema-registry:8.0.0-debian-12-r1
4973fd08dd7e95398ddcc4054538023b542e19f2,26.0.1,docker.io/bitnami/schema-registry:8.0.0-debian-12-r1
07483a5ed964b409266dc025e4b55bf2eb0f621c,26.0.1,docker.io/bitnami/schema-registry:8.0.0-debian-12-r1
4def43f5f00c3eba0f7699d7735d5814336dd5a1,26.0.2,docker.io/bitnami/schema-registry:8.0.0-debian-12-r2
a5ead70044125768dd7c76ececa13af12098723b,26.0.3,docker.io/bitnami/schema-registry:8.0.0-debian-12-r3
fd44940e5ae1d5f6fe355662959b32b78bd80de5,26.0.4,docker.io/bitnami/schema-registry:8.0.0-debian-12-r4
18d843613cfa32edb3de20379394985184152cba,26.0.5,docker.io/bitnami/schema-registry:8.0.0-debian-12-r4
