commit,chart_version,images
03eb8fca3169d2b633588b6c27e00876639a34a0,10.6.1,docker.io/bitnami/mongodb:4.4.3-debian-10-r31
03b8b530e9daeafa4edfa710a0a5f1868f5790ee,10.6.2,docker.io/bitnami/mongodb:4.4.3-debian-10-r42
74f2fd8f163cb4a9aa48bae1cb2a674ce4de2ae4,10.6.2,docker.io/bitnami/mongodb:4.4.3-debian-10-r42
56f20884267e56175695b2917f7704b9510f4ba6,10.6.3,docker.io/bitnami/mongodb:4.4.3-debian-10-r42
34562aa790f4d8555e73ea9cedaebb12a2a11b58,10.6.4,docker.io/bitnami/mongodb:4.4.3-debian-10-r48
5f095734f92555dec7cd0e3ee961f315eac170ff,10.6.4,docker.io/bitnami/mongodb:4.4.3-debian-10-r48
c45e80e65b0a05deb6945e78d079ececca8abd9b,10.6.5,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
532f1c2a576bdc60b6aeae05a55e4780b9155041,10.7.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
5c0ef02c344e5c5911eb4b8e420b0010bb6213f1,10.7.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
71fb99f541e971b1daafaa20ffb7d18b153b8d60,10.7.1,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
6282c06401abb5568773554aa5ad6c740591dffb,10.7.2,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
ee77ab0e08d4626fbf80c65b487656acdc278a3a,10.8.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
870bc4dba1fc3aa55dd157da6687b25e8d352206,10.8.1,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
afd7de04c7c95cf40ebb2d16c8c305c4863b880e,10.9.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
1744ab1173153973b26bd1e88296e9b088cc0290,10.9.1,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
766da779e2bb11e1e0070424a377ec3b7ba1e8f6,10.10.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
62705543af16e7aa5eedc829f443ab109a8ec28e,10.10.1,docker.io/bitnami/mongodb:4.4.4-debian-10-r0
2589b9d8769b67ecd870d6ada4a0837998da6623,10.10.2,docker.io/bitnami/mongodb:4.4.4-debian-10-r30
5476b23e9ee8b2f67538a3514d1dcca16b4d5228,10.10.3,docker.io/bitnami/mongodb:4.4.4-debian-10-r35
e6d9c1ce7ae8755ce8250dbbcbff3013927b4bf7,10.11.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r36
762baad337af9fde74ad5a419060c6895665627b,10.11.1,docker.io/bitnami/mongodb:4.4.4-debian-10-r41
db4689af558d2a8a8392c7a2478c3fd53e90e535,10.11.2,docker.io/bitnami/mongodb:4.4.4-debian-10-r41
d1efebd19577e050aee85d59a6684f37066aee1c,10.12.0,docker.io/bitnami/mongodb:4.4.4-debian-10-r41
3882ba8ab33d5d9057014a7758c17b32258d9f6d,10.12.1,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
5f67837fd1f837109426250f2d0905ef86c28431,10.12.2,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
9d5aa6ef8af330126610c45e9c28fb0d312c54f1,10.12.3,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
1dad5454dc3a36d640975bc55b003f7027f17dbb,10.12.4,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
da405a42b25840b3e73ce5f1df89669a8f9ad715,10.12.5,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
ca196124283ffae1b9fcd07441a81a6491b41afe,10.12.6,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
fd1656587a007ac9b8e9d895f6b99607fb225f7c,10.12.7,docker.io/bitnami/mongodb:4.4.5-debian-10-r0
c82c05bdb7d4595fe6d59ae36779e2ec085c74fb,10.13.0,docker.io/bitnami/mongodb:4.4.5-debian-10-r21
63a7bbac9b23eb486cc01b2d0498e0e54934b334,10.14.0,docker.io/bitnami/mongodb:4.4.5-debian-10-r21
2b3e4c61ec8ef6ee2bcb806b471a3e31ce975793,10.15.0,docker.io/bitnami/mongodb:4.4.5-debian-10-r21
ee5597c86b1cd3587fb50feb1dbc7518195c8cab,10.15.1,docker.io/bitnami/mongodb:4.4.5-debian-10-r21
8ab1a15c831585b43345f38caefb054b1ee0e5cf,10.15.1,docker.io/bitnami/mongodb:4.4.5-debian-10-r21
5db07a203955d0e002cc477848d063ee1b0f1f1f,10.15.2,docker.io/bitnami/mongodb:4.4.6-debian-10-r0
656c7d996670a4049155963eb3180b8d7e9c5575,10.15.3,docker.io/bitnami/mongodb:4.4.6-debian-10-r0
2a8ed566b58a676e9c8cc2a77ac7f1fda7c732c1,10.15.3,docker.io/bitnami/mongodb:4.4.6-debian-10-r0
